video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_40752,28,0,short,6,0.24,no_before,,,0.0,89,straight,straight,partial,5.09,2.7784,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,28,1,medium,27,1.08,no_before,,,0.0,89,straight,straight,partial,6.625,0.0994,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,28,2,medium,29,1.16,lost,243.0,,0.8276,89,straight,straight,partial,10.651,0.0299,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,29,0,long,61,2.44,no_before,,,0.0,80,curved,sharp,partial,9.566,0.0101,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,30,0,long,85,3.4,no_before,,,0.1529,89,straight,gentle,partial,8.321,0.0234,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,34,0,long,71,2.84,no_before,,,0.3662,71,curved,gentle,partial,9.713,0.0468,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,36,0,short,5,0.2,preserved,310.0,310.0,1.0,101,straight,straight,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,36,1,short,2,0.08,preserved,310.0,310.0,1.0,101,straight,straight,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,36,2,medium,29,1.16,lost,310.0,,0.5862,101,straight,straight,partial,9.762,0.0252,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,37,0,long,91,3.64,no_before,,,0.1209,101,curved,gentle,partial,6.534,0.0063,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,39,0,long,80,3.2,no_before,,,0.2125,85,straight,straight,partial,8.875,0.0129,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,44,0,long,88,3.52,no_before,,,0.4773,91,straight,straight,partial,7.525,0.0047,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,45,0,long,74,2.96,no_before,,,0.3919,76,straight,gentle,partial,9.309,0.0451,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,48,1,medium,15,0.6,lost,456.0,,0.2,76,straight,gentle,partial,12.356,0.3916,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,50,0,long,81,3.24,no_before,,,0.642,81,straight,gentle,partial,8.93,0.0307,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,54,0,long,55,2.2,no_before,,,0.4364,91,straight,straight,partial,6.113,0.0089,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,55,0,long,81,3.24,no_before,,,0.0494,85,straight,straight,partial,8.829,0.0056,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,58,0,long,77,3.08,no_before,,,0.4545,81,straight,straight,partial,8.92,0.0007,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,60,0,long,45,1.8,no_before,,,0.6889,91,curved,gentle,partial,5.588,0.0269,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,60,1,medium,22,0.88,preserved,567.0,567.0,1.0,91,curved,gentle,partial,11.743,0.0283,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,63,0,short,4,0.16,preserved,580.0,580.0,1.0,101,straight,straight,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,63,1,medium,31,1.24,preserved,580.0,580.0,1.0,101,straight,straight,partial,7.748,0.0619,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,68,0,medium,27,1.08,preserved,655.0,655.0,1.0,116,straight,gentle,partial,4.373,0.2827,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,69,0,medium,16,0.64,no_before,,,0.5,91,straight,gentle,partial,4.48,0.2683,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,69,1,short,5,0.2,preserved,662.0,662.0,1.0,91,straight,gentle,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,69,2,short,10,0.4,preserved,662.0,662.0,0.7,91,straight,gentle,partial,11.678,0.0433,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,71,0,short,11,0.44,preserved,663.0,663.0,1.0,88,curved,gentle,partial,6.471,0.3654,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,72,0,long,76,3.04,no_before,,,0.6447,81,straight,gentle,partial,9.172,0.0214,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,76,0,long,81,3.24,no_before,,,0.0741,81,straight,straight,partial,8.852,0.0168,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,78,0,medium,20,0.8,no_before,,,0.0,92,curved,gentle,partial,2.725,0.0039,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,78,1,medium,30,1.2,no_before,,,0.0,92,curved,gentle,partial,10.258,0.0574,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,80,0,short,6,0.24,no_before,,,0.0,6,unknown,unknown,partial,5.297,0.0,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,81,0,long,91,3.64,no_before,,,0.0,91,straight,straight,partial,9.046,0.0449,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,83,0,long,66,2.64,no_before,,,0.0,66,straight,straight,partial,8.414,0.0275,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,84,0,short,11,0.44,no_before,,,0.0,91,straight,straight,partial,4.652,0.2361,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,86,0,long,68,2.72,no_before,,,0.0,81,straight,straight,partial,6.863,0.0057,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,86,1,short,8,0.32,no_before,,,0.0,81,straight,straight,partial,11.784,0.7815,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,90,0,long,69,2.76,no_before,,,0.0,71,straight,straight,partial,9.558,0.0254,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,92,0,long,64,2.56,no_before,,,0.0156,66,straight,straight,partial,9.089,0.0148,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,94,0,long,94,3.76,no_before,,,0.4894,96,straight,straight,partial,7.279,0.0213,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,96,0,medium,20,0.8,no_before,,,0.25,76,straight,straight,partial,5.672,0.2567,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,97,0,long,84,3.36,no_before,,,0.2262,86,straight,straight,partial,7.928,0.004,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,98,0,long,53,2.12,no_before,,,0.0,66,straight,straight,partial,11.278,0.0126,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,99,0,long,89,3.56,no_before,,,0.0,91,straight,straight,partial,7.887,0.0085,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,101,0,long,55,2.2,no_before,,,0.0,71,straight,straight,partial,11.113,0.037,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,101,1,short,9,0.36,lost,922.0,,0.7778,71,straight,straight,partial,5.14,0.1338,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,102,0,medium,31,1.24,no_before,,,0.0,106,straight,straight,partial,4.052,0.015,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,103,0,long,79,3.16,no_before,,,0.6203,81,curved,gentle,partial,8.362,0.0165,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,105,0,medium,36,1.44,no_before,,,0.1667,91,straight,straight,partial,9.626,0.0424,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,107,0,long,88,3.52,no_before,,,0.1818,91,straight,straight,partial,7.956,0.0222,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,108,0,long,74,2.96,no_before,,,0.1216,91,curved,gentle,partial,7.159,0.0193,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,108,1,short,2,0.08,lost,981.0,,0.0,91,curved,gentle,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,111,0,long,63,2.52,no_before,,,0.0,66,curved,gentle,partial,8.48,0.0103,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,112,0,long,61,2.44,lost,1018.0,,0.9016,76,straight,straight,partial,9.373,0.0307,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,113,0,long,48,1.92,no_before,,,0.7292,81,straight,gentle,partial,6.993,0.0095,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,113,1,medium,23,0.92,preserved,1019.0,1019.0,0.913,81,straight,gentle,partial,13.199,0.1122,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,116,0,long,86,3.44,no_before,,,0.1977,91,straight,gentle,partial,8.121,0.015,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,121,0,long,81,3.24,no_before,,,0.0,86,straight,gentle,partial,8.584,0.0121,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,123,0,long,77,3.08,no_before,,,0.3117,81,straight,straight,partial,8.903,0.0089,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,125,0,short,9,0.36,no_before,,,0.3333,86,curved,gentle,partial,5.776,1.479,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,129,0,long,61,2.44,no_before,,,0.0,61,curved,gentle,partial,9.03,0.0265,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,130,0,long,78,3.12,no_before,,,0.1538,81,straight,straight,partial,8.491,0.0233,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,132,0,long,77,3.08,no_before,,,0.3766,81,straight,straight,partial,8.959,0.0042,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,133,0,long,86,3.44,no_before,,,0.4884,91,straight,straight,partial,7.919,0.0095,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,137,0,long,74,2.96,no_before,,,0.6081,76,straight,straight,partial,9.126,0.0071,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,138,0,medium,35,1.4,lost,1235.0,,0.0,101,straight,gentle,partial,5.503,0.021,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,139,0,long,41,1.64,no_before,,,0.1951,76,curved,gentle,partial,6.875,0.0111,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,140,0,long,81,3.24,no_before,,,0.4815,86,straight,straight,partial,8.311,0.0075,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,141,0,long,51,2.04,no_before,,,0.1373,51,straight,straight,partial,7.107,0.0392,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,143,0,long,105,4.2,no_before,,,0.1048,105,straight,straight,partial,7.834,0.0058,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,144,0,medium,20,0.8,no_before,,,0.4,56,curved,gentle,partial,11.499,0.1346,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,146,1,long,69,2.76,lost,1347.0,,0.4058,94,straight,straight,partial,7.395,0.069,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,147,0,medium,36,1.44,no_before,,,0.0,36,straight,straight,partial,6.407,0.0577,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,148,0,medium,13,0.52,no_before,,,0.3846,106,straight,gentle,partial,15.053,0.3342,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,148,1,medium,25,1.0,preserved,1361.0,1361.0,0.88,106,straight,gentle,partial,9.481,0.0429,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,149,0,medium,24,0.96,preserved,1371.0,1371.0,1.0,76,straight,straight,partial,10.871,0.1457,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,149,1,short,4,0.16,lost,1371.0,,0.75,76,straight,straight,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,150,0,long,61,2.44,no_before,,,0.0,61,straight,straight,partial,8.813,0.0504,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,152,0,long,79,3.16,no_before,,,0.3924,81,straight,straight,partial,8.607,0.0016,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,153,0,long,101,4.04,no_before,,,0.1683,101,curved,gentle,partial,9.056,0.0065,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,154,0,long,96,3.84,no_before,,,0.6562,101,straight,gentle,partial,9.321,0.0121,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,155,0,long,67,2.68,no_before,,,0.1493,84,straight,gentle,partial,10.045,0.0528,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,158,0,long,70,2.8,no_before,,,0.4714,76,straight,straight,partial,9.429,0.0123,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,159,0,long,87,3.48,no_before,,,0.5862,91,straight,straight,partial,7.994,0.0107,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,161,0,long,66,2.64,no_before,,,0.0,66,straight,straight,partial,8.532,0.0146,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,163,0,long,90,3.6,no_before,,,0.4667,96,straight,straight,partial,7.823,0.0236,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,164,0,long,38,1.52,lost,1549.0,,0.5789,116,curved,gentle,partial,3.511,0.2992,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,167,0,long,89,3.56,no_before,,,0.2697,91,straight,straight,partial,7.713,0.0067,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,171,0,long,101,4.04,no_before,,,0.1287,106,straight,straight,partial,7.042,0.0065,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,173,0,long,61,2.44,no_before,,,0.0164,61,straight,straight,partial,9.869,0.0297,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,174,0,medium,33,1.32,preserved,1652.0,1652.0,1.0,111,straight,straight,partial,5.525,0.0607,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,175,0,medium,21,0.84,preserved,1674.0,1674.0,1.0,116,curved,gentle,partial,3.442,0.232,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,178,0,long,80,3.2,no_before,,,0.9125,86,straight,straight,partial,8.396,0.012,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,179,0,long,48,1.92,no_before,,,0.0,61,straight,straight,partial,10.611,0.014,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,180,0,medium,23,0.92,lost,1746.0,,1.0,121,straight,straight,partial,3.743,0.0771,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,181,0,medium,21,0.84,no_before,,,0.0,86,curved,gentle,partial,5.221,0.2296,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,181,1,medium,18,0.72,preserved,1754.0,1754.0,0.8333,86,curved,gentle,partial,7.192,0.1054,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,181,2,medium,13,0.52,preserved,1754.0,1754.0,1.0,86,curved,gentle,partial,10.233,0.4038,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,181,3,short,7,0.28,preserved,1754.0,1754.0,0.8571,86,curved,gentle,partial,13.644,1.3724,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,182,0,medium,17,0.68,preserved,1753.0,1753.0,1.0,106,straight,gentle,partial,8.234,0.104,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,183,0,long,56,2.24,no_before,,,0.0,66,straight,straight,partial,9.422,0.0352,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,184,0,long,86,3.44,no_before,,,0.0349,91,straight,gentle,partial,7.811,0.0066,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,185,0,long,61,2.44,no_before,,,0.623,81,straight,gentle,partial,7.09,0.0061,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,187,0,medium,32,1.28,no_before,,,0.25,91,straight,straight,partial,5.234,0.0775,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,187,1,short,2,0.08,switched,1801.0,1822.0,1.0,91,straight,straight,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,187,2,medium,15,0.6,switched,1822.0,1832.0,0.9333,91,straight,straight,partial,8.283,0.3705,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,187,3,medium,22,0.88,lost,1832.0,,1.0,91,straight,straight,partial,11.837,0.1523,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40752,188,0,long,71,2.84,no_before,,,0.0,76,straight,gentle,partial,9.841,0.0005,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,190,0,long,79,3.16,no_before,,,0.0,81,straight,straight,partial,8.589,0.0059,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,195,0,medium,25,1.0,no_before,,,0.0,25,straight,gentle,partial,14.149,0.1039,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,197,0,medium,35,1.4,no_before,,,0.0,35,straight,straight,partial,6.041,0.1107,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,198,0,long,41,1.64,no_before,,,0.0,41,straight,straight,partial,5.435,0.1665,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40752,199,0,long,42,1.68,no_before,,,0.0,42,straight,straight,partial,5.312,0.0868,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,1,0,medium,13,0.52,preserved,5.0,5.0,0.5385,176,curved,sharp,partial,0.871,11.25,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,2,0,medium,19,0.76,switched,9.0,85.0,0.8421,381,curved,gentle,partial,0.464,0.1822,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,2,1,medium,19,0.76,preserved,85.0,85.0,1.0,381,curved,gentle,partial,0.313,7.5,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,2,2,medium,28,1.12,preserved,85.0,85.0,1.0,381,curved,gentle,partial,1.355,0.3737,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,2,3,medium,16,0.64,switched,85.0,315.0,0.3125,381,curved,gentle,partial,1.001,1.5986,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,3,0,medium,29,1.16,preserved,11.0,11.0,0.8276,856,curved,gentle,partial,1.338,0.3012,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,3,1,medium,20,0.8,preserved,11.0,11.0,1.0,856,curved,gentle,partial,0.688,1.8786,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,3,2,medium,19,0.76,preserved,11.0,11.0,1.0,856,curved,gentle,partial,0.268,8.6873,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,3,3,medium,32,1.28,preserved,11.0,11.0,0.7188,856,curved,gentle,partial,0.93,0.1818,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,3,4,medium,26,1.04,preserved,11.0,11.0,0.9615,856,curved,gentle,partial,0.0,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,4,0,long,141,5.64,no_before,,,0.6667,1331,static,static,partial,0.941,0.0273,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,4,1,medium,28,1.12,preserved,79.0,79.0,1.0,1331,static,static,partial,0.373,0.7463,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,4,2,medium,28,1.12,preserved,79.0,79.0,1.0,1331,static,static,partial,0.317,3.5901,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,4,3,medium,28,1.12,preserved,79.0,79.0,1.0,1331,static,static,partial,0.0,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,8,0,long,211,8.44,no_before,,,0.5829,1645,static,static,partial,0.685,0.0173,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,8,1,medium,28,1.12,switched,380.0,431.0,0.25,1645,static,static,partial,0.539,0.1574,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,10,0,long,1127,45.08,no_before,,,0.3398,1520,static,static,partial,0.249,0.0038,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,11,0,long,491,19.64,no_before,,,0.2566,1415,static,static,partial,0.276,0.1594,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,11,2,long,87,3.48,no_before,,,0.0,1415,static,static,partial,0.97,0.0312,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,13,0,long,83,3.32,no_before,,,0.0,165,static,static,partial,0.369,0.7361,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,16,0,short,5,0.2,no_before,,,0.8,86,straight,gentle,partial,,,,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,16,1,medium,23,0.92,preserved,46.0,46.0,1.0,86,straight,gentle,partial,5.064,0.1207,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,16,2,medium,16,0.64,preserved,46.0,46.0,1.0,86,straight,gentle,partial,7.142,0.4762,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,16,3,medium,19,0.76,lost,46.0,,0.8947,86,straight,gentle,partial,7.401,0.733,cong gat,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,17,0,long,86,3.44,no_before,,,0.7209,86,straight,straight,partial,5.938,0.0169,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,18,0,long,41,1.64,no_before,,,0.8049,91,straight,straight,partial,4.212,0.0683,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,18,1,long,41,1.64,lost,174.0,,0.9268,91,straight,straight,partial,6.774,0.0001,thang,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,19,0,long,91,3.64,no_before,,,0.7692,91,straight,straight,partial,5.329,0.0114,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,20,0,medium,21,0.84,no_before,,,0.3333,91,curved,gentle,partial,3.678,0.0279,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,20,1,long,60,2.4,lost,390.0,,1.0,91,curved,gentle,partial,5.951,0.0969,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,21,0,long,1150,46.0,no_before,,,0.0583,1150,static,static,partial,0.099,0.0687,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,22,0,long,38,1.52,no_before,,,1.0,1720,static,static,partial,0.0,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,22,1,long,41,1.64,preserved,3.0,3.0,1.0,1720,static,static,partial,0.251,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,23,0,medium,29,1.16,preserved,4.0,4.0,1.0,1720,static,static,partial,0.0,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,24,0,medium,23,0.92,no_before,,,1.0,1720,static,static,partial,0.0,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,24,1,long,1669,66.76,lost,13.0,,0.3775,1720,static,static,partial,0.048,0.0251,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,25,0,long,1720,68.8,no_before,,,1.0,1720,static,static,partial,0.052,0.0306,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,26,0,medium,28,1.12,preserved,1.0,1.0,1.0,1720,static,static,partial,1.362,0.1913,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,26,1,long,1642,65.68,lost,1.0,,1.0,1720,static,static,partial,0.13,0.0515,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,27,0,medium,21,0.84,preserved,19.0,19.0,1.0,1720,static,static,partial,0.86,0.5606,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,27,1,medium,31,1.24,preserved,19.0,19.0,1.0,1720,static,static,partial,0.095,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,28,0,medium,21,0.84,no_before,,,1.0,1720,static,static,partial,2.584,0.1398,cong nhe,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,28,1,long,1666,66.64,lost,10.0,,1.0,1720,static,static,partial,0.099,0.0547,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,29,0,long,71,2.84,no_before,,,1.0,1720,static,static,partial,2.846,0.0174,thang,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,30,0,long,1714,68.56,lost,2.0,,0.9947,1720,static,static,partial,0.125,0.045,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,31,0,medium,25,1.0,no_before,,,0.88,1720,static,static,partial,1.737,0.6327,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,31,1,long,199,7.96,preserved,18.0,18.0,1.0,1720,static,static,partial,0.038,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,31,2,short,8,0.32,preserved,18.0,18.0,1.0,1720,static,static,partial,0.077,25.7143,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,32,0,long,66,2.64,no_before,,,0.303,1690,static,static,partial,0.388,0.5615,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,32,1,medium,20,0.8,preserved,68.0,68.0,1.0,1690,static,static,partial,0.387,0.9666,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,32,2,long,81,3.24,preserved,68.0,68.0,1.0,1690,static,static,partial,0.284,0.0,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,33,0,medium,20,0.8,no_before,,,1.0,1675,static,static,partial,0.979,0.2445,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,33,1,medium,20,0.8,preserved,30.0,30.0,1.0,1675,static,static,partial,0.383,0.335,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,33,2,long,1462,58.48,lost,30.0,,1.0,1675,static,static,partial,0.044,0.0121,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,34,0,long,286,11.44,no_before,,,0.4021,1620,static,static,partial,0.379,0.0366,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,False
MVI_40871,34,1,long,606,24.24,switched,313.0,442.0,0.9604,1620,static,static,partial,0.062,0.0893,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
MVI_40871,34,2,long,624,24.96,lost,442.0,,0.8478,1620,static,static,partial,0.037,0.0044,dung yen,yolov8n-ukf-ctrv,UKF + CTRV,True
