video,track_id,seg_id,lvl,bucket,n_pred,model,iou,diou,expand,traceP
MVI_40991,8,1,partial,long,51,EKF + CTRV,0.0,-0.3448339872129896,4.700000000000003,4349.3273588426955
MVI_40991,8,1,partial,long,51,UKF + CTRV,0.0,-0.3447061320134015,4.700000000000003,4301.117257775596
MVI_40991,9,0,partial,long,88,KF + CV,0.011537891423704247,-0.05670939395158839,1.0,1514068.8614600603
MVI_40991,9,0,partial,long,88,EKF + CTRV,0.011537891423704247,-0.10227903960357741,1.0,9133249.264599899
MVI_40991,9,0,partial,long,88,UKF + CTRV,0.011537891423704377,-0.000607108367474584,1.0,606284.9727158212
MVI_40991,13,0,partial,long,49,KF + CV,0.0,-0.5493121824882151,10.300000000000008,34864.073489839015
MVI_40991,13,0,partial,long,49,EKF + CTRV,0.0,-0.5603065062228361,11.000000000000009,136206.19195360816
MVI_40991,13,0,partial,long,49,UKF + CTRV,0.0,-0.3724601113416365,4.5000000000000036,38635.829720503774
MVI_40991,17,0,partial,medium,37,KF + CV,0.0,-0.39844347923906476,2.5000000000000013,35756.55647521412
MVI_40991,17,0,partial,medium,37,EKF + CTRV,0.0,-0.43875139867731755,3.100000000000002,119454.70266453276
MVI_40991,17,0,partial,medium,37,UKF + CTRV,0.0,-0.3623674440181563,2.100000000000001,54677.08831225474
MVI_40991,18,1,partial,medium,33,KF + CV,0.0,-0.49419463015996645,4.900000000000004,23408.415486090536
MVI_40991,18,1,partial,medium,33,EKF + CTRV,0.0,-0.5128673636475347,5.5000000000000036,93157.9412732782
MVI_40991,18,1,partial,medium,33,UKF + CTRV,0.0,-0.43165989305086605,3.9000000000000026,58156.53582586178
MVI_40991,19,0,partial,long,40,KF + CV,0.0,-0.452915903349825,4.5000000000000036,21696.96210486606
MVI_40991,19,0,partial,long,40,EKF + CTRV,0.0,-0.47031543857456937,4.800000000000003,76288.5291069259
MVI_40991,19,0,partial,long,40,UKF + CTRV,0.0,-0.3455509598142151,2.6000000000000014,35199.45319933007
MVI_40991,20,0,partial,medium,32,KF + CV,0.0,-0.35179263281535783,2.200000000000001,13478.576302760886
MVI_40991,20,0,partial,medium,32,EKF + CTRV,0.0,-0.37155509261884434,2.4000000000000012,37983.6305298
MVI_40991,20,0,partial,medium,32,UKF + CTRV,0.0,-0.29912292917636285,1.7000000000000006,23493.134151065715
MVI_40991,21,1,partial,long,39,KF + CV,0.0,-0.49292603047893213,4.5000000000000036,35843.24722628299
MVI_40991,21,1,partial,long,39,EKF + CTRV,0.0,-0.5280501720975145,5.200000000000003,133224.33093086744
MVI_40991,21,1,partial,long,39,UKF + CTRV,0.0,-0.4275444465174908,3.500000000000002,63335.514804523875
MVI_40991,24,0,partial,long,42,KF + CV,0.0,-0.5184781116915583,5.700000000000005,30064.631527597714
MVI_40991,24,0,partial,long,42,EKF + CTRV,0.0,-0.5437022596756889,6.300000000000004,114368.10724255812
MVI_40991,24,0,partial,long,42,UKF + CTRV,0.0,-0.4159897116607081,3.7000000000000024,48258.87166672424
MVI_40991,24,1,partial,long,51,KF + CV,0.0,-0.3813083210436747,2.5000000000000013,23293.60010523904
MVI_40991,24,1,partial,long,51,EKF + CTRV,0.0,-0.40821324339394427,3.0000000000000018,50915.99592387659
MVI_40991,24,1,partial,long,51,UKF + CTRV,0.0,-0.2289837686704625,1.1,12411.651077531413
MVI_40992,2,0,partial,long,40,KF + CV,0.0,-0.5344656922945685,6.300000000000004,35674.67156279517
MVI_40992,2,0,partial,long,40,EKF + CTRV,0.0,-0.5521018699058273,6.800000000000004,211638.3117104197
MVI_40992,2,0,partial,long,40,UKF + CTRV,0.0,-0.3759886148074271,3.0000000000000018,54735.50671817665
MVI_40992,3,0,partial,medium,28,KF + CV,0.0,-0.2797830309107619,1.4000000000000004,15540.873323501084
MVI_40992,3,0,partial,medium,28,EKF + CTRV,0.0,-0.30654996771912296,1.8000000000000007,41786.76699561333
MVI_40992,3,0,partial,medium,28,UKF + CTRV,0.0,-0.24924227992046194,1.3000000000000003,27356.04935249647
MVI_40992,4,0,partial,long,39,KF + CV,0.0,-0.3335515721402723,2.100000000000001,39194.845832999395
MVI_40992,4,0,partial,long,39,EKF + CTRV,0.0,-0.3559217240702806,2.300000000000001,114508.93893882584
MVI_40992,4,0,partial,long,39,UKF + CTRV,0.0,-0.24686531147631735,1.2000000000000002,46828.248123711324
MVI_40992,5,0,partial,long,66,KF + CV,0.0,-0.5450943058837494,4.900000000000004,128807.3024456367
MVI_40992,5,0,partial,long,66,EKF + CTRV,0.0,-0.5458684824286627,4.800000000000003,491562.88190161233
MVI_40992,5,0,partial,long,66,UKF + CTRV,0.0,-0.2957097412207302,2.000000000000001,75989.148618718
MVI_40992,7,0,partial,medium,35,KF + CV,0.0,-0.28746877529133785,1.5000000000000004,29536.6697459675
MVI_40992,7,0,partial,medium,35,EKF + CTRV,0.0,-0.31880772580823363,1.8000000000000007,83089.7736857142
MVI_40992,7,0,partial,medium,35,UKF + CTRV,0.00019251539566061957,-0.2438525335388786,1.0,39056.4393584983
MVI_40992,8,0,partial,long,75,KF + CV,0.0,-0.8130307251722929,inf,165236.91035687123
MVI_40992,8,0,partial,long,75,EKF + CTRV,0.0,-0.8263582737201197,inf,1273913.0080774678
MVI_40992,8,0,partial,long,75,UKF + CTRV,0.0,-0.7490515666313892,inf,132681.365178138
MVI_40992,10,0,partial,long,40,KF + CV,0.0,-0.45392285117675235,3.6000000000000023,35935.66214396369
MVI_40992,10,0,partial,long,40,EKF + CTRV,0.0,-0.4680200955290184,3.8000000000000025,123204.3020188917
MVI_40992,10,0,partial,long,40,UKF + CTRV,0.0,-0.3433577898707108,2.200000000000001,55257.00564789131
MVI_40992,12,1,partial,long,40,KF + CV,0.0,-0.42896444613931795,3.500000000000002,32746.19586441841
MVI_40992,12,1,partial,long,40,EKF + CTRV,0.0,-0.4732880122062049,4.200000000000003,106522.78050667967
MVI_40992,12,1,partial,long,40,UKF + CTRV,0.0,-0.3970169670894843,3.500000000000002,35241.21633345165
MVI_40992,12,2,partial,medium,35,KF + CV,0.005035093661152363,-0.21157555069636128,1.0,8807.061081488406
MVI_40992,12,2,partial,medium,35,EKF + CTRV,0.011040635721227607,-0.19890222530518326,1.0,14683.55768331994
MVI_40992,12,2,partial,medium,35,UKF + CTRV,0.11087405252391908,-0.013248237965740692,1.0,6911.575305457391
MVI_40992,18,1,partial,long,38,KF + CV,0.0,-0.3236752591804508,1.7000000000000006,46424.87159191628
MVI_40992,18,1,partial,long,38,EKF + CTRV,0.0,-0.33030726474376504,1.8000000000000007,149861.36275491267
MVI_40992,18,1,partial,long,38,UKF + CTRV,0.003295678214370528,-0.19335269896404955,1.0,67122.59307917484
MVI_40992,19,0,partial,long,40,KF + CV,0.0,-0.36020930631488596,2.300000000000001,36125.69393370407
MVI_40992,19,0,partial,long,40,EKF + CTRV,0.0,-0.3822021684354915,2.6000000000000014,111594.01167429207
MVI_40992,19,0,partial,long,40,UKF + CTRV,0.0,-0.27497856745106014,1.4000000000000004,43371.93702281144
MVI_40992,21,1,partial,long,44,KF + CV,0.0,-0.4807301106462144,4.600000000000003,44675.35508484509
MVI_40992,21,1,partial,long,44,EKF + CTRV,0.0,-0.5098000228592393,5.300000000000004,148224.42927950615
MVI_40992,21,1,partial,long,44,UKF + CTRV,0.0,-0.3975774859956017,3.0000000000000018,47033.237565892654
MVI_40992,21,2,partial,long,43,KF + CV,0.0,-0.2849494903448684,1.7000000000000006,14702.686376783739
MVI_40992,21,2,partial,long,43,EKF + CTRV,0.0,-0.30178336015185375,1.9000000000000008,25367.416230652412
MVI_40992,21,2,partial,long,43,UKF + CTRV,0.1950132834441104,0.09140763668472102,1.0,7232.554655326434
MVI_40992,23,0,partial,long,46,KF + CV,0.0,-0.43389763137892456,3.500000000000002,89936.98835133555
MVI_40992,23,0,partial,long,46,EKF + CTRV,0.0,-0.4613019793651419,3.8000000000000025,250355.7705845534
MVI_40992,23,0,partial,long,46,UKF + CTRV,0.0,-0.27512439146132706,1.5000000000000004,70901.20036181448
MVI_40992,23,1,partial,medium,32,KF + CV,0.04969753035251576,-0.1245291424892069,1.0,12312.681853642256
MVI_40992,23,1,partial,medium,32,EKF + CTRV,0.046667178657861096,-0.12893851160285347,1.0,15073.322829515804
MVI_40992,23,1,partial,medium,32,UKF + CTRV,0.0,-0.21330577416814658,1.1,10617.209209961273
MVI_40992,25,0,partial,medium,32,KF + CV,0.0,-0.3344014339789459,2.000000000000001,20724.50932327941
MVI_40992,25,0,partial,medium,32,EKF + CTRV,0.0,-0.37051478761647266,2.300000000000001,60786.34970814103
MVI_40992,25,0,partial,medium,32,UKF + CTRV,0.0,-0.310105123139763,1.7000000000000006,32769.78297364994
MVI_40992,26,0,partial,long,39,KF + CV,0.0,-0.43526645065150726,3.500000000000002,32796.16536647927
MVI_40992,26,0,partial,long,39,EKF + CTRV,0.0,-0.4636489432784376,3.8000000000000025,108192.96671406228
MVI_40992,26,0,partial,long,39,UKF + CTRV,0.0,-0.3464349866452229,2.300000000000001,48128.39136301581
MVI_40992,27,0,partial,long,44,KF + CV,0.0,-0.4064238850370158,2.8000000000000016,45550.45384010589
MVI_40992,27,0,partial,long,44,EKF + CTRV,0.0,-0.4461766378145347,3.200000000000002,153803.89139425874
MVI_40992,27,0,partial,long,44,UKF + CTRV,0.0,-0.3589150129069529,2.9000000000000017,44411.780649072636
MVI_40992,30,0,partial,long,85,KF + CV,0.0,-0.8527494880115833,inf,217590.1057325564
MVI_40992,30,0,partial,long,85,EKF + CTRV,0.0,-0.8602271329971584,inf,2136604.462591889
MVI_40992,30,0,partial,long,85,UKF + CTRV,0.0,-0.741029275808537,inf,151246.74973629307
MVI_40992,36,1,partial,long,67,KF + CV,0.0,-0.6266413996145217,9.500000000000007,139649.69020794533
MVI_40992,36,1,partial,long,67,EKF + CTRV,0.0,-0.648475227671002,11.100000000000009,565709.57949796
MVI_40992,36,1,partial,long,67,UKF + CTRV,0.0,-0.5757164274412752,9.600000000000007,102297.9562164978
MVI_40992,36,2,partial,long,47,KF + CV,0.4451751250302313,0.43397724716366365,1.0,21590.38209911722
MVI_40992,36,2,partial,long,47,EKF + CTRV,0.2847101959310331,0.2469818331731606,1.0,28890.689553552813
MVI_40992,36,2,partial,long,47,UKF + CTRV,0.35226448516586856,0.30306005507296785,1.0,8555.961241229223
MVI_40992,37,1,partial,medium,35,KF + CV,0.7986492673515649,0.7971916696831105,1.0,8434.178886083702
MVI_40992,37,1,partial,medium,35,EKF + CTRV,0.2891873854329373,0.23620915506066514,1.0,10430.984580028367
MVI_40992,37,1,partial,medium,35,UKF + CTRV,0.20945520487107308,0.1405005447646979,1.0,5106.975234750027
MVI_40992,40,0,partial,long,49,KF + CV,0.0,-0.5378044138190692,5.5000000000000036,57593.577253444775
MVI_40992,40,0,partial,long,49,EKF + CTRV,0.0,-0.56506868184269,5.900000000000004,216875.12638538177
MVI_40992,40,0,partial,long,49,UKF + CTRV,0.0,-0.4819900633122009,4.200000000000003,48066.96843814841
MVI_40992,43,0,partial,long,38,KF + CV,0.0,-0.4677339382988287,3.7000000000000024,32707.089814728883
MVI_40992,43,0,partial,long,38,EKF + CTRV,0.0,-0.5031561344004023,4.400000000000003,116233.24505451582
MVI_40992,43,0,partial,long,38,UKF + CTRV,0.0,-0.4347962660688462,3.200000000000002,48773.11100891119
MVI_41063,41,0,partial,long,44,KF + CV,0.0,-0.7123469810121219,9.000000000000007,12891.432842856872
MVI_41063,41,0,partial,long,44,EKF + CTRV,0.0,-0.729913378808296,9.600000000000007,167874.85719308446
MVI_41063,41,0,partial,long,44,UKF + CTRV,0.0,-0.6666215965667305,7.200000000000005,52706.52772606247
MVI_41063,59,1,partial,long,42,KF + CV,0.0,-0.6962960899676921,inf,23425.776538542592
MVI_41063,59,1,partial,long,42,EKF + CTRV,0.0,-0.6998416076409061,inf,120309.71670291302
MVI_41063,59,1,partial,long,42,UKF + CTRV,0.0,-0.6302373015070766,inf,36840.74952019654
MVI_41063,61,0,partial,medium,27,KF + CV,0.0,-0.5989358710264502,8.500000000000007,3392.4333277081514
MVI_41063,61,0,partial,medium,27,EKF + CTRV,0.0,-0.6072826404169959,8.600000000000007,24316.280238988616
MVI_41063,61,0,partial,medium,27,UKF + CTRV,0.0,-0.5732961703829362,7.400000000000006,19705.06799170711
MVI_41063,68,0,partial,medium,20,KF + CV,0.017727419638410843,-0.1990655106946244,1.0,733.1199397790277
MVI_41063,68,0,partial,medium,20,EKF + CTRV,0.009066428756934792,-0.21502312601381382,1.0,2002.077298700389
MVI_41063,68,0,partial,medium,20,UKF + CTRV,0.028311316014201258,-0.17260647636581022,1.0,1755.3150716206337
MVI_41063,78,0,partial,long,39,KF + CV,0.0,-0.8231911928454726,inf,4192.004588628432
MVI_41063,78,0,partial,long,39,EKF + CTRV,0.0,-0.8303658677540641,inf,45040.446446292764
MVI_41063,78,0,partial,long,39,UKF + CTRV,0.0,-0.7834898639977856,inf,22639.99309276941
MVI_41063,82,1,partial,medium,27,KF + CV,0.011875105770867594,-0.20827589477165492,1.0,2864.7378306071287
MVI_41063,82,1,partial,medium,27,EKF + CTRV,0.0,-0.23426192140341628,1.1,8513.964280503755
MVI_41063,82,1,partial,medium,27,UKF + CTRV,0.08909277842526962,-0.09149395007215465,1.0,6023.150540417096
MVI_41063,111,0,partial,long,54,KF + CV,0.0,-0.7781691519158545,inf,76236.52404837111
MVI_41063,111,0,partial,long,54,EKF + CTRV,0.0,-0.7891394478448532,inf,504408.4775820505
MVI_41063,111,0,partial,long,54,UKF + CTRV,0.0,-0.6840749573432185,inf,90233.96112164717
MVI_41063,113,1,partial,medium,22,KF + CV,0.40871189275777237,0.35431378171982475,1.0,641.658719861658
MVI_41063,113,1,partial,medium,22,EKF + CTRV,0.16421375634023336,0.0803702494521363,1.0,1308.797486026391
MVI_41063,113,1,partial,medium,22,UKF + CTRV,0.19857029499262555,0.13189823617091742,1.0,1064.6920255021748
MVI_41063,130,0,partial,long,53,KF + CV,0.0,-0.8761706291877182,inf,14144.59269346981
MVI_41063,130,0,partial,long,53,EKF + CTRV,0.0,-0.877731810211295,inf,348253.7507488601
MVI_41063,130,0,partial,long,53,UKF + CTRV,0.0,-0.8252683355495303,inf,105281.58497454779
MVI_41063,139,0,partial,long,44,KF + CV,0.0,-0.6315928374590508,11.000000000000009,18313.568239948192
MVI_41063,139,0,partial,long,44,EKF + CTRV,0.0,-0.6421587298125884,11.40000000000001,97987.66883392919
MVI_41063,139,0,partial,long,44,UKF + CTRV,0.0,-0.540045255517317,7.300000000000006,31709.522249892507
MVI_41063,142,1,partial,long,41,KF + CV,0.0,-0.7212864640149625,inf,5096.778027255285
MVI_41063,142,1,partial,long,41,EKF + CTRV,0.0,-0.7269197121727351,inf,51685.25846026034
MVI_41063,142,1,partial,long,41,UKF + CTRV,0.0,-0.6493470191617894,inf,23347.269909566043
MVI_41063,145,0,partial,medium,21,KF + CV,0.006215778858677827,-0.2148793204071428,1.0,752.9974394027851
MVI_41063,145,0,partial,medium,21,EKF + CTRV,0.0,-0.22846606417236154,1.1,2168.413899928664
MVI_41063,145,0,partial,medium,21,UKF + CTRV,0.028863026320165977,-0.16827871845287262,1.0,1823.4818168588235
MVI_41073,20,0,partial,medium,27,KF + CV,0.1413927597243057,-0.011781361599183943,1.0,1929.2587574802394
MVI_41073,20,0,partial,medium,27,EKF + CTRV,0.16298471212901236,0.007948676088963241,1.0,4389.981161776146
MVI_41073,20,0,partial,medium,27,UKF + CTRV,0.10720380963462722,-0.07412127399375767,1.0,3335.747645973763
MVI_41073,44,0,partial,long,38,KF + CV,0.0,-0.5475137679751465,6.200000000000005,3848.7170385383506
MVI_41073,44,0,partial,long,38,EKF + CTRV,0.0,-0.5459615401243652,6.100000000000005,19554.882232133634
MVI_41073,44,0,partial,long,38,UKF + CTRV,0.0,-0.5746255299381364,6.900000000000006,10577.984643691512
MVI_41073,46,0,partial,long,42,KF + CV,0.0,-0.5394891073503123,6.300000000000004,6369.402107155955
MVI_41073,46,0,partial,long,42,EKF + CTRV,0.0,-0.5373699498064124,6.200000000000005,29922.756322547102
MVI_41073,46,0,partial,long,42,UKF + CTRV,0.0,-0.5674519664099671,7.100000000000005,13782.341083019119
MVI_41073,66,0,partial,long,46,KF + CV,0.0,-0.600342232452215,6.800000000000004,6957.591083900109
MVI_41073,66,0,partial,long,46,EKF + CTRV,0.0,-0.6015405602920313,6.800000000000004,40253.5535940979
MVI_41073,66,0,partial,long,46,UKF + CTRV,0.0,-0.6385328769233707,8.000000000000005,15835.118285057284
MVI_41073,83,0,partial,long,51,KF + CV,0.0,-0.7585984092042511,11.80000000000001,12652.994773915583
MVI_41073,83,0,partial,long,51,EKF + CTRV,0.0,-0.7781307295625257,inf,65857.63596292488
MVI_41073,83,0,partial,long,51,UKF + CTRV,0.0,-0.8072512663267988,inf,17025.010885974556
MVI_41073,105,0,partial,long,48,KF + CV,0.0,-0.5424375747421352,5.900000000000004,7516.745790918901
MVI_41073,105,0,partial,long,48,EKF + CTRV,0.0,-0.544205131526909,5.900000000000004,38032.9558605615
MVI_41073,105,0,partial,long,48,UKF + CTRV,0.0,-0.5867642961224616,7.200000000000005,13110.496093625998
MVI_41073,139,0,partial,medium,22,KF + CV,0.0,-0.5899272483473811,7.700000000000006,6493.879830919264
MVI_41073,139,0,partial,medium,22,EKF + CTRV,0.0,-0.5970687808708705,7.900000000000006,21166.433503586268
MVI_41073,139,0,partial,medium,22,UKF + CTRV,0.0,-0.5762785667787356,7.200000000000005,18358.374397044303
MVI_63521,25,1,partial,medium,21,KF + CV,0.8723073370477957,0.8721867536430954,1.0,2703.0482316798234
MVI_63521,25,1,partial,medium,21,EKF + CTRV,0.8343479002873087,0.8339797057275594,1.0,1961.2962288335987
MVI_63521,25,1,partial,medium,21,UKF + CTRV,0.8348981095877867,0.8344940343367754,1.0,1938.5296006293033
MVI_63521,50,0,partial,long,41,KF + CV,0.45682212583472287,0.43853813163558525,1.0,2222.686459384887
MVI_63521,50,0,partial,long,41,EKF + CTRV,0.45547867616237747,0.44435634297128085,1.0,2113.1841734237287
MVI_63521,50,0,partial,long,41,UKF + CTRV,0.4568221258347236,0.44642289508554844,1.0,1504.6333015240925
MVI_63521,52,1,partial,long,89,KF + CV,0.0,-0.20858266279658857,1.1,72783.94801544328
MVI_63521,52,1,partial,long,89,EKF + CTRV,0.013737027160304735,-0.1894757317229308,1.0,75897.901655512
MVI_63521,52,1,partial,long,89,UKF + CTRV,0.0,-0.22237018686598742,1.2000000000000002,49359.7588997209
MVI_63521,57,1,partial,medium,33,KF + CV,0.6635223148745144,0.6619221348920842,1.0,12198.030720318291
MVI_63521,57,1,partial,medium,33,EKF + CTRV,0.6567274620499755,0.6508222100729524,1.0,12541.514448535278
MVI_63521,57,1,partial,medium,33,UKF + CTRV,0.6027242395280509,0.5950322098673446,1.0,7736.23097687537
MVI_63521,63,1,partial,medium,21,KF + CV,0.5501131875055554,0.5314969926833312,1.0,500.7249061110801
MVI_63521,63,1,partial,medium,21,EKF + CTRV,0.4731250345767876,0.4529077270352414,1.0,358.2786839270631
MVI_63521,63,1,partial,medium,21,UKF + CTRV,0.515715956434634,0.5050122955190202,1.0,356.99772754632465
MVI_63521,77,0,partial,long,44,KF + CV,0.0,-0.35757553774008305,3.7000000000000024,13045.8639217614
MVI_63521,77,0,partial,long,44,EKF + CTRV,0.0,-0.41097249711654105,4.3000000000000025,15841.170969522354
MVI_63521,77,0,partial,long,44,UKF + CTRV,0.0,-0.3110148573587805,3.200000000000002,8066.2402012404855
MVI_63521,83,0,partial,medium,25,KF + CV,0.4399187291021926,0.4086463697845545,1.0,5267.363250310819
MVI_63521,83,0,partial,medium,25,EKF + CTRV,0.45070178486229057,0.41861300505661553,1.0,6192.541109524738
MVI_63521,83,0,partial,medium,25,UKF + CTRV,0.2947054332966086,0.2355318051124163,1.0,3589.3380364227983
MVI_63544,6,1,partial,long,53,KF + CV,0.0,-0.38763065655302165,2.8000000000000016,53891.92261616611
MVI_63544,6,1,partial,long,53,EKF + CTRV,0.0,-0.4779333800667965,3.6000000000000023,95351.96862225828
MVI_63544,6,1,partial,long,53,UKF + CTRV,0.0,-0.5276354134757936,4.5000000000000036,29343.20103642172
MVI_63544,8,3,partial,long,62,KF + CV,0.0,-0.3619750899572584,2.200000000000001,58045.16464968529
MVI_63544,8,3,partial,long,62,EKF + CTRV,0.0,-0.35865301767471003,2.200000000000001,147609.07497671497
MVI_63544,8,3,partial,long,62,UKF + CTRV,0.0,-0.47493093444857454,3.7000000000000024,30904.06134338851
MVI_63544,12,0,partial,long,84,KF + CV,0.0,-0.23337242618115292,1.3000000000000003,117818.17033744132
MVI_63544,12,0,partial,long,84,EKF + CTRV,0.0,-0.2702731946825894,1.6000000000000005,452068.0667024398
MVI_63544,12,0,partial,long,84,UKF + CTRV,0.0,-0.5277607232914373,4.700000000000003,60299.0038638978
MVI_63544,13,0,partial,long,39,KF + CV,0.7831653484307066,0.7825651920525134,1.0,31220.79432140302
MVI_63544,13,0,partial,long,39,EKF + CTRV,0.73789787220928,0.7358416186385727,1.0,42916.86230254433
MVI_63544,13,0,partial,long,39,UKF + CTRV,0.7831653484307117,0.7815138999938134,1.0,25606.955998522422
MVI_63544,15,0,partial,medium,30,KF + CV,0.6047138590390231,0.6004115807291874,1.0,8880.734494447634
MVI_63544,15,0,partial,medium,30,EKF + CTRV,0.2134309746094545,0.14454410027459647,1.0,13073.150536278918
MVI_63544,15,0,partial,medium,30,UKF + CTRV,0.16066092305876317,0.07134306939947105,1.0,6089.525460305722
MVI_63552,23,0,partial,long,58,KF + CV,0.0,-0.21302068836899238,1.4000000000000004,103067.9138880741
MVI_63552,23,0,partial,long,58,EKF + CTRV,0.0,-0.6810345390911855,7.700000000000006,1919630.1706415592
MVI_63552,23,0,partial,long,58,UKF + CTRV,0.0,-0.5987400650807287,5.400000000000004,65968.31644519043
MVI_63552,31,0,partial,long,50,KF + CV,0.14884506323982358,0.1227678658324042,1.0,56226.11495678975
MVI_63552,31,0,partial,long,50,EKF + CTRV,0.0,-0.529118332089517,4.600000000000003,474482.68233519926
MVI_63552,31,0,partial,long,50,UKF + CTRV,0.0,-0.4330848453109119,3.200000000000002,47501.64719434409
MVI_63552,32,0,partial,medium,25,KF + CV,0.0,-0.3319628383014795,1.9000000000000008,2377.6746267434223
MVI_63552,32,0,partial,medium,25,EKF + CTRV,0.0,-0.34417584924118527,2.000000000000001,8202.503320234237
MVI_63552,32,0,partial,medium,25,UKF + CTRV,0.0,-0.30762590020628267,1.7000000000000006,6240.169454792034
MVI_63552,37,0,partial,long,44,KF + CV,0.0,-0.758020762175852,inf,13995.001528486862
MVI_63552,37,0,partial,long,44,EKF + CTRV,0.0,-0.7682999161062588,inf,202509.0655598795
MVI_63552,37,0,partial,long,44,UKF + CTRV,0.0,-0.6967526521724234,inf,75840.34328230296
MVI_63552,69,0,partial,long,63,KF + CV,0.10712391393557968,0.07557860299712768,1.0,207606.8457608802
MVI_63552,69,0,partial,long,63,EKF + CTRV,0.0,-0.45710793835229024,3.6000000000000023,3261364.2821380035
MVI_63552,69,0,partial,long,63,UKF + CTRV,0.0,-0.4549484962935626,3.300000000000002,152844.21209011896
MVI_63552,81,0,partial,medium,20,KF + CV,0.0,-0.3163918467695583,1.7000000000000006,1742.6223753026957
MVI_63552,81,0,partial,medium,20,EKF + CTRV,0.0,-0.32060107741708427,1.8000000000000007,5140.6976568543305
MVI_63552,81,0,partial,medium,20,UKF + CTRV,0.0,-0.29672125178632236,1.6000000000000005,4421.339807815882
MVI_63552,91,0,partial,long,58,KF + CV,0.026411184596544957,-0.06554429003024685,1.0,174665.5337245924
MVI_63552,91,0,partial,long,58,EKF + CTRV,0.0,-0.4809246822723348,2.8000000000000016,1582164.6295749187
MVI_63552,91,0,partial,long,58,UKF + CTRV,0.0,-0.48006451171376957,2.8000000000000016,109782.1332560792
MVI_63552,107,0,partial,long,62,KF + CV,0.033490389391432375,0.005697926453343865,1.0,190108.73992745965
MVI_63552,107,0,partial,long,62,EKF + CTRV,0.0,-0.23700542159428248,1.6000000000000005,2105522.9897420215
MVI_63552,107,0,partial,long,62,UKF + CTRV,0.0,-0.3034936816787973,1.8000000000000007,131785.15934382656
MVI_63552,113,0,partial,long,53,KF + CV,0.028240135199302966,-0.013045257419219542,1.0,148601.6466358148
MVI_63552,113,0,partial,long,53,EKF + CTRV,0.0,-0.49666162235409606,3.6000000000000023,1521811.0187941778
MVI_63552,113,0,partial,long,53,UKF + CTRV,0.0,-0.413880572665097,2.5000000000000013,95700.57625550465
MVI_63552,138,0,partial,long,53,KF + CV,0.019159989097484443,-0.1174194639755247,1.0,124529.46030663385
MVI_63552,138,0,partial,long,53,EKF + CTRV,0.0,-0.497027233613929,3.100000000000002,1421304.8585584364
MVI_63552,138,0,partial,long,53,UKF + CTRV,0.0,-0.5166783511462092,3.500000000000002,81873.56702356273
MVI_63552,143,0,partial,medium,37,KF + CV,0.030308419621731492,-0.0704197144973744,1.0,123374.83504627738
MVI_63552,143,0,partial,medium,37,EKF + CTRV,0.04515253920546393,-0.07989816894058334,1.0,524486.5913254918
MVI_63552,143,0,partial,medium,37,UKF + CTRV,0.0,-0.1977448402984085,1.2000000000000002,75439.20293411742
MVI_63553,17,0,partial,long,73,KF + CV,0.02215390421187885,-0.1514865715137328,1.0,219753.25408847257
MVI_63553,17,0,partial,long,73,EKF + CTRV,0.0,-0.37011095946775885,1.7000000000000006,5523482.794206938
MVI_63553,17,0,partial,long,73,UKF + CTRV,0.0,-0.3285595097203258,2.200000000000001,185826.20474798165
MVI_63553,29,0,partial,long,52,KF + CV,0.0,-0.6679502292526787,7.200000000000005,19803.29319897703
MVI_63553,29,0,partial,long,52,EKF + CTRV,0.0,-0.6919055319958114,7.900000000000006,280042.513634288
MVI_63553,29,0,partial,long,52,UKF + CTRV,0.0,-0.575991271892218,4.900000000000004,55736.60012417004
MVI_63553,32,0,partial,long,38,KF + CV,0.0,-0.5592395120060661,5.100000000000003,5551.387371942731
MVI_63553,32,0,partial,long,38,EKF + CTRV,0.0,-0.5630837016109582,5.100000000000003,39349.88102008825
MVI_63553,32,0,partial,long,38,UKF + CTRV,0.0,-0.47848997212811034,3.6000000000000023,22145.029847405363
MVI_63553,41,0,partial,long,44,KF + CV,0.0,-0.6590075556937476,8.600000000000007,8371.541103992353
MVI_63553,41,0,partial,long,44,EKF + CTRV,0.0,-0.674320964959144,8.900000000000007,81720.52967726179
MVI_63553,41,0,partial,long,44,UKF + CTRV,0.0,-0.578036260050195,5.900000000000004,30702.525963267773
MVI_63553,67,0,partial,long,72,KF + CV,0.011794654410896908,-0.039935045963175965,1.0,353083.14969214535
MVI_63553,67,0,partial,long,72,EKF + CTRV,0.0,-0.615252600163807,5.5000000000000036,2826845.8203243436
MVI_63553,67,0,partial,long,72,UKF + CTRV,0.0,-0.5591147782056108,4.100000000000003,203681.8178336907
MVI_63553,74,0,partial,medium,31,KF + CV,0.0,-0.6184757565343795,7.000000000000005,5832.867906103322
MVI_63553,74,0,partial,medium,31,EKF + CTRV,0.0,-0.6340099797196066,7.300000000000006,41876.23066727349
MVI_63553,74,0,partial,medium,31,UKF + CTRV,0.0,-0.5919531522708236,6.100000000000005,26874.487682910098
MVI_63553,83,0,partial,medium,21,KF + CV,0.25335533476109573,0.13205013337948857,1.0,1193.4499384573635
MVI_63553,83,0,partial,medium,21,EKF + CTRV,0.15683812803433217,0.02457953878118649,1.0,2657.78033752566
MVI_63553,83,0,partial,medium,21,UKF + CTRV,0.19598928269145163,0.08933004135816656,1.0,2229.044761948233
