video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,occlusion_level,motion_model,variant,variant_key
MVI_40204,82,0,short,8,0.32,preserved,480.0,480.0,1.0,136,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,82,1,long,40,1.6,lost,480.0,,0.775,136,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,85,0,long,141,5.64,no_before,,,0.5745,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,86,0,long,114,4.56,lost,518.0,,0.4035,136,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,88,0,long,146,5.84,no_before,,,0.1301,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,90,0,long,146,5.84,no_before,,,0.6644,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,92,0,long,41,1.64,no_before,,,0.9512,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,93,0,long,112,4.48,lost,551.0,,0.4911,131,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,96,0,long,82,3.28,switched,561.0,429.0,0.8415,161,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,98,0,long,156,6.24,no_before,,,0.5705,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,99,0,short,11,0.44,no_before,,,0.7273,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,106,0,long,51,2.04,no_before,,,0.6471,126,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,106,1,long,70,2.8,lost,635.0,,0.4,126,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,108,0,long,151,6.04,no_before,,,0.457,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,110,0,long,75,3.0,lost,636.0,,0.1733,131,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,112,0,long,40,1.6,no_before,,,0.0,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,115,0,long,71,2.84,preserved,671.0,671.0,0.8169,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,115,1,short,4,0.16,switched,671.0,592.0,0.0,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,116,0,long,146,5.84,no_before,,,0.0,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,117,0,medium,31,1.24,lost,680.0,,0.2581,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,117,1,short,9,0.36,lost,680.0,,0.0,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,119,0,long,66,2.64,lost,688.0,,0.1212,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,120,0,long,62,2.48,switched,712.0,680.0,0.6613,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,121,0,medium,21,0.84,no_before,,,0.9048,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,122,0,long,141,5.64,no_before,,,0.1844,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,126,0,long,43,1.72,preserved,746.0,746.0,0.6512,166,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,126,1,short,4,0.16,lost,746.0,,0.0,166,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,127,0,short,5,0.2,no_before,,,0.2,161,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,128,0,medium,18,0.72,preserved,760.0,760.0,1.0,131,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,128,1,long,98,3.92,lost,760.0,,0.2959,131,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,129,0,long,156,6.24,no_before,,,0.2628,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,133,0,long,53,2.12,lost,778.0,,0.3019,106,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,135,0,long,75,3.0,lost,791.0,,0.2,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,137,0,long,63,2.52,lost,805.0,,0.3333,126,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,138,0,short,7,0.28,lost,948.0,,0.0,166,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,142,0,long,145,5.8,no_before,,,0.8276,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,145,0,long,146,5.84,no_before,,,0.5822,161,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,148,0,long,110,4.4,lost,893.0,,0.3091,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,149,0,long,72,2.88,lost,905.0,,0.1667,161,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,150,0,long,146,5.84,no_before,,,0.7192,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,153,0,long,129,5.16,lost,918.0,,0.4264,171,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,154,0,medium,28,1.12,no_before,,,0.6786,166,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,158,0,medium,31,1.24,no_before,,,0.0,175,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,161,0,medium,22,0.88,no_before,,,0.8636,170,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,161,1,long,67,2.68,preserved,971.0,971.0,0.2388,170,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,162,0,long,151,6.04,no_before,,,0.0331,151,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,165,1,long,139,5.56,lost,998.0,,0.6547,145,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,168,0,long,120,4.8,no_before,,,0.7583,120,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,173,0,long,65,2.6,no_before,,,0.9692,65,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40204,177,0,medium,20,0.8,no_before,,,0.6,20,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,2,0,long,72,2.88,switched,1.0,2.0,0.1528,1140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,2,1,long,175,7.0,preserved,2.0,2.0,0.6343,1140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,2,2,short,9,0.36,preserved,2.0,2.0,1.0,1140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,2,3,short,6,0.24,preserved,2.0,2.0,1.0,1140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,2,4,long,410,16.4,preserved,2.0,2.0,0.9976,1140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,3,0,long,58,2.32,no_before,,,0.9655,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,4,1,long,46,1.84,switched,2.0,26.0,1.0,141,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,5,0,medium,19,0.76,no_before,,,0.0,146,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,7,0,medium,19,0.76,no_before,,,0.0,186,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,7,1,medium,14,0.56,preserved,64.0,64.0,1.0,186,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,7,3,long,97,3.88,preserved,64.0,64.0,1.0,186,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,8,1,short,4,0.16,preserved,107.0,107.0,1.0,920,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,8,2,short,5,0.2,preserved,107.0,107.0,1.0,920,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,8,3,short,10,0.4,preserved,107.0,107.0,1.0,920,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,8,4,medium,24,0.96,preserved,107.0,107.0,1.0,920,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,8,5,long,591,23.64,lost,107.0,,0.7766,920,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,9,0,medium,34,1.36,preserved,141.0,141.0,1.0,96,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,11,0,medium,32,1.28,no_before,,,0.4062,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,11,1,long,89,3.56,preserved,164.0,164.0,0.9775,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,15,0,long,223,8.92,lost,171.0,,1.0,775,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,21,0,short,5,0.2,no_before,,,0.0,625,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,21,1,long,612,24.48,lost,292.0,,0.0294,625,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,23,0,short,11,0.44,preserved,316.0,316.0,1.0,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,23,1,short,4,0.16,preserved,316.0,316.0,1.0,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,28,0,short,3,0.12,preserved,385.0,385.0,1.0,405,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,28,1,medium,15,0.6,preserved,385.0,385.0,1.0,405,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,29,0,medium,23,0.92,preserved,394.0,394.0,1.0,370,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,31,0,long,41,1.64,no_before,,,0.6829,43,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,32,0,long,172,6.88,switched,415.0,449.0,0.8721,266,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,33,0,medium,14,0.56,preserved,415.0,415.0,1.0,270,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,35,0,medium,23,0.92,lost,458.0,,1.0,156,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,36,0,long,77,3.08,lost,469.0,,1.0,195,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,38,0,medium,13,0.52,preserved,486.0,486.0,1.0,140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,38,1,long,49,1.96,lost,486.0,,0.9796,140,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40751,41,0,long,45,1.8,no_before,,,0.3111,45,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,3,0,short,11,0.44,no_before,,,0.6364,11,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,4,0,medium,26,1.04,no_before,,,0.0,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,5,0,long,40,1.6,no_before,,,0.95,41,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,8,0,medium,13,0.52,no_before,,,0.3846,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,9,0,long,55,2.2,lost,14.0,,0.0727,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,11,0,long,52,2.08,lost,27.0,,0.0577,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,13,0,medium,16,0.64,no_before,,,0.25,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,15,0,long,65,2.6,lost,11.0,,0.9692,76,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,19,0,long,62,2.48,no_before,,,0.8871,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,20,0,long,57,2.28,lost,60.0,,0.0,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,22,0,long,61,2.44,no_before,,,0.3607,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,23,0,long,45,1.8,preserved,73.0,73.0,0.7111,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,24,0,short,11,0.44,no_before,,,0.1818,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,25,0,long,51,2.04,lost,73.0,,0.1176,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,30,0,long,74,2.96,lost,117.0,,0.1757,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,31,0,long,76,3.04,no_before,,,0.5395,76,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,32,0,long,64,2.56,lost,121.0,,0.0625,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,33,0,long,45,1.8,lost,129.0,,0.9556,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,35,0,medium,16,0.64,no_before,,,0.8125,86,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,36,0,long,59,2.36,lost,148.0,,0.0678,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,41,0,medium,25,1.0,lost,138.0,,0.72,91,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,42,0,short,11,0.44,no_before,,,0.1818,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,43,0,long,62,2.48,lost,118.0,,0.0484,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,44,0,long,64,2.56,lost,118.0,,0.7344,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,47,0,long,59,2.36,lost,181.0,,0.1864,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,49,0,long,54,2.16,lost,190.0,,0.8889,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,50,0,long,63,2.52,lost,192.0,,0.254,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,51,0,short,11,0.44,no_before,,,0.0,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,55,0,long,62,2.48,lost,186.0,,0.8065,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,56,0,long,48,1.92,no_before,,,0.0,51,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,58,0,medium,21,0.84,preserved,233.0,233.0,0.9524,41,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,60,0,medium,13,0.52,no_before,,,0.2308,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,61,0,long,63,2.52,no_before,,,0.5079,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,62,0,short,5,0.2,preserved,251.0,251.0,1.0,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,62,1,medium,35,1.4,lost,251.0,,0.6286,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,63,0,long,60,2.4,lost,256.0,,0.6833,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,64,0,long,42,1.68,no_before,,,0.0476,46,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,68,0,long,57,2.28,lost,233.0,,0.0702,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,69,0,medium,16,0.64,no_before,,,0.5625,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,72,0,medium,20,0.8,lost,286.0,,0.35,101,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,73,0,long,50,2.0,preserved,289.0,289.0,0.88,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,76,0,medium,13,0.52,no_before,,,0.3077,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,77,0,long,56,2.24,lost,299.0,,0.0714,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,79,0,long,61,2.44,no_before,,,0.4426,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,80,0,long,55,2.2,lost,251.0,,0.8545,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,81,0,short,10,0.4,no_before,,,0.5,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,82,0,long,53,2.12,no_before,,,0.0755,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,83,0,medium,15,0.6,no_before,,,0.1333,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,86,0,long,49,1.96,lost,316.0,,0.0204,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,87,0,medium,31,1.24,switched,251.0,327.0,0.871,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,88,0,medium,13,0.52,no_before,,,0.2308,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,90,0,medium,20,0.8,lost,316.0,,0.9,86,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,92,0,long,50,2.0,lost,339.0,,0.1,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,93,0,long,39,1.56,preserved,343.0,343.0,0.8462,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,93,3,short,9,0.36,lost,343.0,,0.0,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,94,0,medium,26,1.04,preserved,345.0,345.0,1.0,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,95,0,long,51,2.04,switched,351.0,361.0,0.8627,81,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,96,0,medium,15,0.6,no_before,,,0.0667,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,98,0,long,64,2.56,lost,351.0,,0.7969,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,99,0,medium,15,0.6,no_before,,,0.6667,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,101,0,long,48,1.92,no_before,,,0.0417,51,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,102,0,medium,14,0.56,no_before,,,0.0,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,103,0,medium,17,0.68,lost,375.0,,0.5882,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,105,0,long,61,2.44,lost,363.0,,0.7541,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,108,0,long,44,1.76,no_before,,,0.0,51,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,109,0,medium,18,0.72,no_before,,,0.2778,31,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,112,0,medium,31,1.24,no_before,,,0.6129,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,115,0,long,53,2.12,lost,428.0,,0.0943,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,116,0,medium,15,0.6,no_before,,,0.2,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,117,0,long,53,2.12,lost,435.0,,0.566,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,120,0,medium,15,0.6,no_before,,,0.2,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,123,0,long,60,2.4,no_before,,,0.5333,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,124,0,long,54,2.16,no_before,,,0.0741,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,126,0,medium,37,1.48,lost,467.0,,0.9189,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,129,0,medium,13,0.52,no_before,,,0.3846,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,132,0,short,12,0.48,no_before,,,0.5,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,134,0,long,55,2.2,lost,504.0,,0.6909,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,137,0,short,12,0.48,no_before,,,0.1667,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,139,0,long,48,1.92,lost,526.0,,0.875,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,142,0,medium,15,0.6,no_before,,,0.3333,26,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,143,0,long,57,2.28,lost,534.0,,0.8772,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,147,0,long,39,1.56,lost,548.0,,0.0769,46,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,148,0,short,8,0.32,preserved,546.0,546.0,1.0,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,151,0,short,12,0.48,no_before,,,0.5833,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,152,0,short,10,0.4,preserved,560.0,560.0,1.0,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,152,1,short,2,0.08,preserved,560.0,560.0,1.0,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,152,2,short,5,0.2,lost,560.0,,0.2,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,153,0,medium,14,0.56,no_before,,,0.3571,20,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,155,0,long,49,1.96,lost,568.0,,0.0816,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,158,0,long,54,2.16,lost,583.0,,0.8889,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,160,0,short,12,0.48,no_before,,,0.3333,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,162,0,long,54,2.16,lost,589.0,,0.7593,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,163,0,long,54,2.16,no_before,,,0.9074,71,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,164,0,long,66,2.64,no_before,,,1.0,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,165,0,long,52,2.08,lost,604.0,,0.0577,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,168,0,long,53,2.12,lost,629.0,,0.8113,61,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,169,0,medium,14,0.56,no_before,,,0.7857,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,171,0,long,50,2.0,lost,627.0,,0.06,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,174,0,short,11,0.44,no_before,,,0.0909,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,175,0,long,59,2.36,lost,656.0,,0.7797,66,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,177,0,long,51,2.04,lost,664.0,,0.098,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,180,0,short,9,0.36,no_before,,,0.8889,16,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,182,0,long,51,2.04,lost,682.0,,0.098,56,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,183,0,short,8,0.32,no_before,,,0.125,21,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,185,0,long,39,1.56,no_before,,,0.8462,40,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,186,0,medium,18,0.72,lost,688.0,,0.1111,25,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,188,0,short,11,0.44,no_before,,,0.1818,15,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,189,0,medium,14,0.56,no_before,,,0.7143,31,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_63554,190,0,medium,17,0.68,no_before,,,0.4118,31,partial,EKF + CTRV,DIoU + gate,diouexp
MVI_40131,1,0,long,61,2.44,switched,4.0,111.0,0.0,486,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40131,19,0,long,54,2.16,switched,77.0,386.0,0.0,1086,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40131,35,0,long,50,2.0,switched,253.0,404.0,0.0,456,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,9,0,short,1,0.04,preserved,39.0,39.0,1.0,61,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,9,1,short,10,0.4,preserved,39.0,39.0,1.0,61,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,26,0,short,3,0.12,preserved,233.0,233.0,0.6667,56,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,41,0,long,66,2.64,switched,6.0,336.0,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,41,1,long,38,1.52,switched,205.0,426.0,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,0,medium,14,0.56,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,1,short,1,0.04,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,2,short,2,0.08,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,3,long,772,30.88,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,42,4,long,142,5.68,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,43,0,long,121,4.84,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,43,1,long,1012,40.48,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,44,0,long,141,5.64,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40171,44,1,long,989,39.56,no_before,,,0.0,1150,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,16,0,long,158,6.32,no_before,,,0.0,227,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,0,long,42,1.68,switched,1.0,51.0,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,1,long,40,1.6,switched,2.0,232.0,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,99,2,medium,15,0.6,switched,283.0,733.0,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,100,0,long,2225,89.0,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,0,long,1489,59.56,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,1,long,148,5.92,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,2,long,526,21.04,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,3,short,2,0.08,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,4,short,9,0.36,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,101,5,medium,19,0.76,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,0,long,395,15.8,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,1,long,1062,42.48,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,2,short,7,0.28,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,3,short,1,0.04,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,4,short,2,0.08,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,5,long,53,2.12,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,6,short,5,0.2,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,7,medium,19,0.76,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,8,long,67,2.68,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,9,long,87,3.48,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,10,short,2,0.08,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,102,11,long,95,3.8,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,0,long,47,1.88,switched,3.0,60.0,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,1,long,42,1.68,switched,60.0,30.0,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
MVI_40172,105,2,short,7,0.28,no_before,,,0.0,2635,full,EKF + CTRV,DIoU + gate,diouexp
