video,track_id,event_id,start_frame,end_frame,length_frames,has_full,eligible,exclusion_reason,outcome,id_before,id_after,id_continuous,recall_during,tracker
MVI_20065,49,0,597,667,71,False,True,,no_match_before,,,False,0.4225,runB-cv
MVI_20065,52,0,662,781,120,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_20065,53,0,651,674,24,False,True,,preserved,477.0,477.0,True,1.0,runB-cv
MVI_20065,53,1,708,713,6,False,True,,preserved,477.0,477.0,True,1.0,runB-cv
MVI_20065,53,2,722,819,98,False,True,,lost_after,477.0,,False,0.7755,runB-cv
MVI_20065,54,0,619,698,80,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_20065,54,1,706,709,4,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_20065,55,0,844,859,16,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_20065,56,0,649,736,88,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_20065,56,1,750,752,3,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_20065,56,2,762,773,12,False,True,,no_match_before,,,False,0.5833,runB-cv
MVI_20065,59,0,1035,1200,166,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_20065,63,0,715,753,39,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_20065,63,1,775,876,102,False,True,,switched,591.0,668.0,False,1.0,runB-cv
MVI_20065,64,0,757,989,233,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_20065,67,0,1045,1055,11,False,True,,preserved,674.0,674.0,True,1.0,runB-cv
MVI_20065,67,1,1074,1095,22,False,True,,preserved,674.0,674.0,True,1.0,runB-cv
MVI_20065,67,2,1102,1120,19,False,True,,preserved,674.0,674.0,True,1.0,runB-cv
MVI_20065,67,3,1124,1137,14,False,True,,preserved,674.0,674.0,False,0.9286,runB-cv
MVI_20065,70,0,895,903,9,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_20065,70,1,915,1037,123,False,True,,no_match_before,,,False,0.7886,runB-cv
MVI_20065,70,2,1070,1148,79,False,True,,lost_after,703.0,,False,0.5949,runB-cv
MVI_20065,74,0,1086,1089,4,False,True,,preserved,716.0,716.0,True,1.0,runB-cv
MVI_20065,74,1,1102,1125,24,False,True,,preserved,716.0,716.0,True,1.0,runB-cv
MVI_20065,74,2,1143,1183,41,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39761,2,0,1,70,70,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39771,11,0,190,200,11,False,True,,preserved,82.0,82.0,True,1.0,runB-cv
MVI_39771,18,0,309,319,11,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39771,24,0,490,493,4,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39771,24,1,497,552,56,False,True,,no_match_before,,,False,0.1786,runB-cv
MVI_39771,24,2,560,570,11,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39771,25,0,511,570,60,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,10,0,386,486,101,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,12,0,576,609,34,False,True,,preserved,70.0,70.0,False,0.9118,runB-cv
MVI_39781,13,0,566,641,76,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,14,0,596,676,81,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,16,0,735,781,47,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39781,18,0,713,749,37,False,True,,switched,121.0,154.0,False,0.6757,runB-cv
MVI_39781,19,0,696,781,86,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,20,0,701,703,3,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,23,0,771,861,91,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,26,0,836,853,18,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,28,0,851,903,53,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,30,0,933,1007,75,True,True,,no_match_before,,,False,0.92,runB-cv
MVI_39781,31,0,951,1066,116,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,34,0,1032,1287,256,False,True,,switched,230.0,471.0,False,0.1328,runB-cv
MVI_39781,35,0,1011,1131,121,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,36,0,1011,1121,111,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,37,0,1036,1048,13,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,37,1,1075,1127,53,True,True,,preserved,282.0,282.0,True,1.0,runB-cv
MVI_39781,38,0,1074,1106,33,False,True,,preserved,299.0,299.0,False,0.7273,runB-cv
MVI_39781,38,1,1218,1227,10,False,True,,preserved,417.0,417.0,True,1.0,runB-cv
MVI_39781,38,2,1385,1387,3,False,True,,preserved,417.0,417.0,True,1.0,runB-cv
MVI_39781,38,3,1460,1474,15,False,True,,switched,417.0,486.0,False,0.1333,runB-cv
MVI_39781,38,4,1586,1601,16,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39781,39,0,1066,1186,121,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,40,0,1181,1186,6,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39781,41,0,1185,1195,11,False,True,,no_match_before,,,False,0.2727,runB-cv
MVI_39781,41,1,1426,1439,14,False,True,,preserved,401.0,401.0,True,1.0,runB-cv
MVI_39781,41,2,1514,1528,15,False,True,,switched,401.0,465.0,False,0.6,runB-cv
MVI_39781,41,3,1672,1703,32,False,True,,preserved,465.0,465.0,False,0.3438,runB-cv
MVI_39781,42,0,1185,1190,6,False,True,,no_match_before,,,False,0.5,runB-cv
MVI_39781,43,0,1276,1279,4,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39781,43,1,1283,1292,10,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39781,43,2,1533,1689,157,False,True,,switched,527.0,695.0,False,0.4904,runB-cv
MVI_39781,45,0,1420,1431,12,False,True,,switched,539.0,540.0,False,0.9167,runB-cv
MVI_39781,48,0,1509,1514,6,False,True,,no_match_before,,,False,0.3333,runB-cv
MVI_39781,48,1,1590,1619,30,True,True,,preserved,589.0,589.0,False,0.3667,runB-cv
MVI_39781,49,0,1857,1865,9,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39781,50,0,1836,1865,30,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,2,0,12,30,19,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39801,2,1,125,135,11,False,True,,preserved,7.0,7.0,True,1.0,runB-cv
MVI_39801,4,0,56,77,22,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,4,1,173,182,10,False,True,,preserved,13.0,13.0,True,1.0,runB-cv
MVI_39801,5,0,81,141,61,False,True,,no_match_before,,,False,0.6885,runB-cv
MVI_39801,6,0,81,181,101,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,7,0,108,141,34,True,True,,no_match_before,,,False,0.7941,runB-cv
MVI_39801,8,0,156,163,8,False,True,,preserved,47.0,47.0,True,1.0,runB-cv
MVI_39801,9,0,245,259,15,False,True,,no_match_before,,,False,0.0667,runB-cv
MVI_39801,9,1,318,325,8,False,True,,lost_after,57.0,,False,0.875,runB-cv
MVI_39801,10,0,251,258,8,False,True,,preserved,51.0,51.0,False,0.875,runB-cv
MVI_39801,11,0,263,270,8,False,True,,preserved,54.0,54.0,True,1.0,runB-cv
MVI_39801,12,0,256,265,10,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,12,1,309,337,29,False,True,,preserved,62.0,62.0,True,1.0,runB-cv
MVI_39801,12,2,373,383,11,False,True,,switched,62.0,132.0,False,0.9091,runB-cv
MVI_39801,13,0,281,295,15,False,True,,no_match_before,,,False,0.5333,runB-cv
MVI_39801,13,1,354,362,9,False,True,,preserved,65.0,65.0,True,1.0,runB-cv
MVI_39801,14,0,296,391,96,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,15,0,296,333,38,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,16,0,317,334,18,False,True,,no_match_before,,,False,0.2222,runB-cv
MVI_39801,16,1,399,406,8,False,True,,preserved,115.0,115.0,False,0.875,runB-cv
MVI_39801,17,0,316,360,45,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,17,1,420,429,10,False,True,,preserved,122.0,122.0,False,0.9,runB-cv
MVI_39801,18,0,515,539,25,False,True,,preserved,123.0,123.0,True,1.0,runB-cv
MVI_39801,19,0,327,345,19,True,True,,no_match_before,,,False,0.7895,runB-cv
MVI_39801,20,0,368,390,23,False,True,,no_match_before,,,False,0.2609,runB-cv
MVI_39801,20,1,456,466,11,False,True,,switched,135.0,168.0,False,1.0,runB-cv
MVI_39801,21,0,384,395,12,True,True,,no_match_before,,,False,0.75,runB-cv
MVI_39801,22,0,415,424,10,False,True,,preserved,153.0,153.0,True,1.0,runB-cv
MVI_39801,23,0,426,432,7,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,23,1,507,514,8,False,True,,preserved,161.0,161.0,False,0.875,runB-cv
MVI_39801,24,0,443,454,12,False,True,,preserved,164.0,164.0,True,1.0,runB-cv
MVI_39801,25,0,461,472,12,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,25,1,546,554,9,False,True,,preserved,174.0,174.0,True,1.0,runB-cv
MVI_39801,26,0,495,520,26,False,True,,no_match_before,,,False,0.3077,runB-cv
MVI_39801,26,1,607,618,12,False,True,,preserved,199.0,199.0,False,0.9167,runB-cv
MVI_39801,27,0,506,591,86,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,28,0,521,530,10,False,True,,preserved,203.0,203.0,True,1.0,runB-cv
MVI_39801,29,0,532,540,9,False,True,,switched,220.0,229.0,False,0.1111,runB-cv
MVI_39801,29,1,563,651,89,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39801,30,0,542,569,28,False,True,,no_match_before,,,False,0.5714,runB-cv
MVI_39801,30,1,658,670,13,False,True,,switched,246.0,337.0,False,0.9231,runB-cv
MVI_39801,31,0,578,589,12,False,True,,preserved,273.0,273.0,False,0.5,runB-cv
MVI_39801,31,1,626,701,76,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39801,32,0,585,611,27,False,True,,switched,279.0,284.0,False,0.6296,runB-cv
MVI_39801,32,1,694,705,12,False,True,,switched,284.0,365.0,False,1.0,runB-cv
MVI_39801,33,0,591,701,111,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,34,0,638,646,9,False,True,,switched,311.0,315.0,False,0.3333,runB-cv
MVI_39801,35,0,666,791,126,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,36,0,686,708,23,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,36,1,782,793,12,False,True,,switched,357.0,452.0,False,0.75,runB-cv
MVI_39801,37,0,701,709,9,False,True,,switched,345.0,375.0,False,0.1111,runB-cv
MVI_39801,37,1,815,831,17,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39801,38,0,727,737,11,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39801,39,0,752,761,10,False,True,,no_match_before,,,False,0.8,runB-cv
MVI_39801,39,1,837,885,49,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39801,40,0,766,885,120,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,41,0,806,822,17,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39801,41,1,879,885,7,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39801,42,0,859,865,7,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39801,43,0,866,885,20,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39811,1,0,1,6,6,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39811,2,0,1,51,51,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39811,3,0,36,101,66,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39811,4,0,63,74,12,False,True,,preserved,38.0,38.0,True,1.0,runB-cv
MVI_39811,5,0,119,129,11,False,True,,no_match_before,,,False,0.8182,runB-cv
MVI_39811,6,0,267,277,11,False,True,,no_match_before,,,False,0.8182,runB-cv
MVI_39811,7,0,572,593,22,True,True,,preserved,109.0,109.0,False,0.9545,runB-cv
MVI_39811,8,0,656,673,18,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39811,9,0,770,786,17,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,1,0,1,17,17,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,1,1,85,91,7,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,2,0,60,61,2,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,3,0,35,41,7,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,4,0,78,95,18,False,True,,no_match_before,,,False,0.1667,runB-cv
MVI_39821,4,1,168,176,9,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,5,0,101,103,3,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,6,0,145,165,21,False,True,,switched,40.0,49.0,False,0.4762,runB-cv
MVI_39821,6,1,220,226,7,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,7,0,136,142,7,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,8,0,170,190,21,False,True,,no_match_before,,,False,0.3333,runB-cv
MVI_39821,8,1,261,266,6,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,9,0,201,225,25,False,True,,no_match_before,,,False,0.28,runB-cv
MVI_39821,9,1,298,306,9,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,10,0,201,210,10,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,11,0,242,257,16,False,True,,no_match_before,,,False,0.3125,runB-cv
MVI_39821,11,1,330,336,7,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,12,0,316,324,9,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,13,0,358,409,52,False,True,,no_match_before,,,False,0.4038,runB-cv
MVI_39821,13,1,465,501,37,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,14,0,419,439,21,False,True,,switched,164.0,177.0,False,0.5714,runB-cv
MVI_39821,14,1,522,526,5,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,15,0,461,487,27,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,16,0,494,520,27,False,True,,switched,194.0,223.0,False,0.3704,runB-cv
MVI_39821,16,1,598,606,9,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,17,0,481,611,131,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,18,0,496,511,16,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,19,0,547,564,18,False,True,,switched,245.0,274.0,False,0.2778,runB-cv
MVI_39821,19,1,639,646,8,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,20,0,536,565,30,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,20,1,661,666,6,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,21,0,619,642,24,False,True,,no_match_before,,,False,0.0833,runB-cv
MVI_39821,21,1,719,726,8,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,22,0,616,713,98,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,23,0,621,721,101,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,24,0,681,698,18,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,24,1,702,722,21,False,True,,preserved,462.0,462.0,False,0.8095,runB-cv
MVI_39821,24,2,759,784,26,False,True,,switched,462.0,586.0,False,0.2692,runB-cv
MVI_39821,25,0,732,758,27,False,True,,preserved,490.0,490.0,False,0.2963,runB-cv
MVI_39821,25,1,851,861,11,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39821,26,0,701,719,19,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,26,1,729,734,6,False,True,,preserved,481.0,481.0,True,1.0,runB-cv
MVI_39821,26,2,745,757,13,False,True,,preserved,481.0,481.0,False,0.5385,runB-cv
MVI_39821,27,0,736,775,40,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,28,0,787,810,24,False,True,,no_match_before,,,False,0.0417,runB-cv
MVI_39821,29,0,766,814,49,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,30,0,776,818,43,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,31,0,800,823,24,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39821,32,0,826,833,8,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,33,0,866,880,15,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39821,34,0,876,880,5,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39851,13,0,521,531,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39851,18,0,671,781,111,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39851,20,0,1121,1126,6,False,True,,preserved,182.0,182.0,True,1.0,runB-cv
MVI_39851,20,1,1219,1229,11,False,True,,preserved,182.0,182.0,True,1.0,runB-cv
MVI_39851,24,0,896,938,43,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39851,32,0,1284,1354,71,False,True,,no_match_before,,,False,0.338,runB-cv
MVI_39851,32,1,1359,1362,4,False,True,,preserved,407.0,407.0,True,1.0,runB-cv
MVI_39851,35,0,1261,1357,97,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,1,0,23,48,26,False,True,,preserved,1.0,1.0,True,1.0,runB-cv
MVI_39861,1,1,169,241,73,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39861,2,0,1,11,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,3,0,1,96,96,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,4,0,1,71,71,True,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,5,0,152,182,31,True,True,,no_match_before,,,False,0.1613,runB-cv
MVI_39861,5,1,189,192,4,False,True,,preserved,12.0,12.0,False,0.0,runB-cv
MVI_39861,5,2,259,281,23,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39861,6,0,279,324,46,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_39861,7,0,406,416,11,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,7,1,420,421,2,False,True,,preserved,39.0,39.0,True,1.0,runB-cv
MVI_39861,7,2,441,447,7,False,True,,preserved,39.0,39.0,True,1.0,runB-cv
MVI_39861,7,3,484,521,38,False,True,,lost_after,39.0,,False,0.5526,runB-cv
MVI_39861,7,4,529,565,37,False,True,,lost_after,39.0,,False,0.0,runB-cv
MVI_39861,8,0,499,542,44,False,True,,switched,48.0,54.0,False,0.2273,runB-cv
MVI_39861,8,1,650,652,3,False,True,,preserved,54.0,54.0,True,1.0,runB-cv
MVI_39861,9,0,556,591,36,True,True,,no_match_before,,,False,0.0833,runB-cv
MVI_39861,9,1,644,655,12,False,True,,preserved,63.0,63.0,True,1.0,runB-cv
MVI_39861,9,2,670,691,22,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39861,11,0,633,658,26,True,True,,switched,73.0,90.0,False,0.3462,runB-cv
MVI_39861,11,1,730,745,16,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39861,12,0,561,568,8,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39861,12,1,573,701,129,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39861,13,0,737,745,9,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,4,0,1,54,54,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,4,1,142,181,40,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,5,0,66,86,21,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,10,0,1,105,105,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,11,0,63,95,33,False,True,,preserved,7.0,7.0,False,0.8182,runB-cv
MVI_39931,12,0,36,86,51,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,12,1,100,201,102,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,13,0,310,341,32,False,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,14,0,151,233,83,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,14,1,324,361,38,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,17,0,241,311,71,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,17,1,407,431,25,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,19,0,386,471,86,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,19,1,577,611,35,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,21,0,836,884,49,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,21,1,957,976,20,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_39931,25,0,1051,1096,46,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_39931,25,1,1159,1181,23,True,False,gt_missing_after,,,,False,0.0,runB-cv
MVI_40131,1,0,157,276,120,True,True,,switched,4.0,116.0,False,0.275,runB-cv
MVI_40131,12,0,101,181,81,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,16,0,169,220,52,False,True,,switched,70.0,93.0,False,0.2885,runB-cv
MVI_40131,16,1,288,309,22,False,True,,preserved,93.0,93.0,True,1.0,runB-cv
MVI_40131,17,0,131,194,64,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,19,0,221,239,19,False,True,,preserved,79.0,79.0,False,0.7895,runB-cv
MVI_40131,19,1,687,800,114,True,True,,switched,79.0,366.0,False,0.2368,runB-cv
MVI_40131,19,2,906,923,18,False,True,,preserved,366.0,366.0,True,1.0,runB-cv
MVI_40131,19,3,929,934,6,False,True,,preserved,366.0,366.0,True,1.0,runB-cv
MVI_40131,19,4,943,955,13,False,True,,preserved,449.0,449.0,False,1.0,runB-cv
MVI_40131,19,5,973,1044,72,False,True,,preserved,449.0,449.0,False,1.0,runB-cv
MVI_40131,19,6,1073,1101,29,False,True,,preserved,449.0,449.0,True,1.0,runB-cv
MVI_40131,20,0,191,195,5,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,20,1,200,261,62,False,True,,no_match_before,,,False,0.0968,runB-cv
MVI_40131,20,2,382,388,7,False,True,,preserved,111.0,111.0,True,1.0,runB-cv
MVI_40131,23,0,291,315,25,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,25,0,368,544,177,False,True,,switched,147.0,190.0,False,1.0,runB-cv
MVI_40131,26,0,351,434,84,False,True,,preserved,166.0,166.0,False,0.9881,runB-cv
MVI_40131,29,0,729,830,102,False,True,,switched,234.0,377.0,False,0.9804,runB-cv
MVI_40131,30,0,467,475,9,False,True,,preserved,205.0,205.0,True,1.0,runB-cv
MVI_40131,30,1,518,568,51,False,True,,preserved,205.0,205.0,True,1.0,runB-cv
MVI_40131,31,0,446,469,24,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,31,1,476,483,8,False,True,,no_match_before,,,False,0.0,runB-cv
MVI_40131,34,0,606,670,65,False,True,,no_match_before,,,False,0.9385,runB-cv
MVI_40131,35,0,737,833,97,True,True,,switched,254.0,393.0,False,0.2784,runB-cv
MVI_40131,35,1,930,955,26,False,True,,preserved,393.0,393.0,True,1.0,runB-cv
MVI_40131,36,0,711,739,29,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,37,0,711,920,210,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,37,1,977,1009,33,False,True,,preserved,436.0,436.0,True,1.0,runB-cv
MVI_40131,38,0,789,839,51,False,True,,preserved,308.0,308.0,False,0.8627,runB-cv
MVI_40131,39,0,711,810,100,False,False,gt_missing_before,,,,False,0.0,runB-cv
MVI_40131,39,1,818,872,55,False,True,,preserved,302.0,302.0,True,1.0,runB-cv
MVI_40131,40,0,806,924,119,False,False,gt_missing_before,,,,False,0.0,runB-cv
